Timestamp,Location,Vehicle Count,Avg Speed,Density
2025-04-09 17:26:08.538375,CRP Square,77,26,60.23
2025-04-09 17:26:18.544876,Jaydev Vihar,19,34,10.65
2025-04-09 17:26:18.739663,Rupali Square,71,67,41.98
2025-04-09 17:26:18.741944,CRP Square,31,52,26.24
2025-04-09 17:26:28.744096,Jaydev Vihar,92,24,159.45
2025-04-09 17:26:28.849099,Rupali Square,85,25,117.04
2025-04-09 17:26:28.849099,CRP Square,35,65,48.48
2025-04-09 17:26:38.853434,Jaydev Vihar,31,51,24.55
2025-04-09 17:26:38.854762,Rupali Square,37,22,23.94
2025-04-09 17:26:38.855992,CRP Square,96,24,141.88
2025-04-09 17:26:48.857556,Jaydev Vihar,134,38,94.89
2025-04-09 17:26:48.857556,Rupali Square,63,73,59.33
2025-04-09 17:26:48.857556,CRP Square,41,44,43.89
2025-04-09 17:26:58.863771,Jaydev Vihar,38,21,52.5
2025-04-09 17:26:58.863771,Rupali Square,78,66,57.59
2025-04-09 17:26:58.863771,CRP Square,35,28,39.29
2025-04-09 17:27:08.870324,Jaydev Vihar,68,76,62.92
2025-04-09 17:27:08.870324,Rupali Square,61,73,32.6
2025-04-09 17:27:08.870324,CRP Square,76,35,38.68
2025-04-09 17:27:18.876191,Jaydev Vihar,138,45,88.77
2025-04-09 17:27:18.876191,Rupali Square,49,60,33.88
2025-04-09 17:27:18.876191,CRP Square,98,61,51.65
2025-04-09 17:27:28.882793,Jaydev Vihar,118,38,65.07
2025-04-09 17:27:29.001299,Rupali Square,126,75,81.54
2025-04-09 17:27:29.001299,CRP Square,129,57,72.38
2025-04-09 17:27:39.005888,Jaydev Vihar,44,46,32.41
2025-04-09 17:27:39.005888,Rupali Square,104,68,55.54
2025-04-09 17:27:39.005888,CRP Square,128,51,80.5
2025-04-09 17:27:49.012165,Jaydev Vihar,111,59,62.04
2025-04-09 17:27:49.013830,Rupali Square,55,43,28.72
2025-04-09 17:27:49.016468,CRP Square,136,72,183.99
2025-04-09 17:27:59.018460,Jaydev Vihar,100,35,81.81
2025-04-09 17:27:59.018460,Rupali Square,98,72,54.46
2025-04-09 17:27:59.018460,CRP Square,57,62,106.83
2025-04-09 17:28:09.024504,Jaydev Vihar,61,39,42.55
2025-04-09 17:28:09.027212,Rupali Square,39,34,20.76
2025-04-09 17:28:09.028996,CRP Square,40,73,26.29
2025-04-09 17:28:19.031121,Jaydev Vihar,144,53,116.56
2025-04-09 17:28:19.031121,Rupali Square,32,60,44.97
2025-04-09 17:28:19.031121,CRP Square,67,24,80.36
2025-04-09 17:28:29.037811,Jaydev Vihar,121,68,66.49
2025-04-09 17:28:29.037811,Rupali Square,101,34,142.91
2025-04-09 17:28:29.037811,CRP Square,70,56,64.92
2025-04-09 17:28:39.043794,Jaydev Vihar,36,80,49.32
2025-04-09 17:28:39.045638,Rupali Square,35,21,18.54
2025-04-09 17:28:39.048075,CRP Square,92,65,74.01
2025-04-09 17:28:49.050223,Jaydev Vihar,18,32,22.11
2025-04-09 17:28:49.052091,Rupali Square,27,51,40.2
2025-04-09 17:28:49.053906,CRP Square,61,27,51.4
2025-04-09 17:28:59.056134,Jaydev Vihar,68,70,123.25
2025-04-09 17:28:59.057686,Rupali Square,107,36,71.65
2025-04-09 17:28:59.090613,CRP Square,80,44,109.39
2025-04-09 17:29:09.095357,Jaydev Vihar,15,50,17.05
2025-04-09 17:29:09.095357,Rupali Square,84,72,44.29
2025-04-09 17:29:09.095357,CRP Square,42,71,23.22
2025-04-09 17:29:19.101518,Jaydev Vihar,64,35,37.25
2025-04-09 17:29:19.103769,Rupali Square,65,25,65.2
2025-04-09 17:29:19.105534,CRP Square,97,32,54.55
2025-04-09 17:29:29.107634,Jaydev Vihar,137,70,88.49
2025-04-09 17:29:29.107634,Rupali Square,28,24,47.01
2025-04-09 17:29:29.107634,CRP Square,49,46,27.24
2025-04-09 17:29:39.113042,Jaydev Vihar,69,24,58.15
2025-04-09 17:29:39.114820,Rupali Square,42,55,21.77
2025-04-09 17:29:39.114820,CRP Square,124,49,87.36
2025-04-09 17:29:49.118082,Jaydev Vihar,82,32,96.93
2025-04-09 17:29:49.118082,Rupali Square,62,33,49.14
2025-04-09 17:29:49.118082,CRP Square,113,29,169.1
2025-04-09 17:29:59.123676,Jaydev Vihar,117,42,102.9
2025-04-09 17:29:59.125501,Rupali Square,101,41,153.72
2025-04-09 17:29:59.125501,CRP Square,147,67,82.67
2025-04-09 17:30:09.129178,Jaydev Vihar,143,36,91.95
2025-04-09 17:30:09.130958,Rupali Square,12,30,18.46
2025-04-09 17:30:09.130958,CRP Square,53,77,27.69
2025-04-09 17:30:19.145148,Jaydev Vihar,96,20,58.88
2025-04-09 17:30:19.145148,Rupali Square,132,43,82.1
2025-04-09 17:30:19.145148,CRP Square,117,21,105.54
2025-04-09 17:30:29.320028,Jaydev Vihar,21,46,10.97
2025-04-09 17:30:29.320028,Rupali Square,52,80,39.55
2025-04-09 17:30:29.320028,CRP Square,105,30,64.87
2025-04-09 17:30:39.325824,Jaydev Vihar,91,80,144.38
2025-04-09 17:30:39.325824,Rupali Square,74,30,76.73
2025-04-09 17:30:39.325824,CRP Square,111,77,71.82
2025-04-09 17:30:49.344363,Jaydev Vihar,148,76,130.51
2025-04-09 17:30:49.344363,Rupali Square,20,41,11.04
2025-04-09 17:30:49.344363,CRP Square,141,64,70.66
2025-04-09 17:30:59.390775,Jaydev Vihar,129,43,66.6
2025-04-09 17:30:59.390775,Rupali Square,101,47,67.32
2025-04-09 17:30:59.390775,CRP Square,51,55,38.73
2025-04-09 17:31:09.397406,Jaydev Vihar,70,69,75.96
2025-04-09 17:31:09.397406,Rupali Square,104,51,73.62
2025-04-09 17:31:09.397406,CRP Square,95,48,69.55
2025-04-09 17:31:19.403514,Jaydev Vihar,35,36,31.25
2025-04-09 17:31:19.433707,Rupali Square,80,71,139.8
2025-04-09 17:31:19.434957,CRP Square,78,20,112.7
2025-04-09 17:31:29.436406,Jaydev Vihar,150,60,135.05
2025-04-09 17:31:29.436406,Rupali Square,115,65,205.77
2025-04-09 17:31:29.436406,CRP Square,30,49,23.83
2025-04-09 17:31:39.442820,Jaydev Vihar,130,54,82.2
2025-04-09 17:31:39.442820,Rupali Square,58,24,40.32
2025-04-09 17:31:39.442820,CRP Square,103,42,55.54
2025-04-09 17:31:49.450555,Jaydev Vihar,109,42,91.51
2025-04-09 17:31:49.450555,Rupali Square,78,45,42.16
2025-04-09 17:31:49.450555,CRP Square,14,33,12.51
2025-04-09 17:31:59.456074,Jaydev Vihar,84,35,121.31
2025-04-09 17:31:59.457841,Rupali Square,127,44,102.92
2025-04-09 17:31:59.459388,CRP Square,101,54,114.82
2025-04-09 17:32:09.646438,Jaydev Vihar,15,28,10.46
2025-04-09 17:32:09.646438,Rupali Square,13,23,10.91
2025-04-09 17:32:09.650979,CRP Square,93,37,147.51
2025-04-09 17:32:19.653113,Jaydev Vihar,13,32,14.15
2025-04-09 17:32:19.654489,Rupali Square,31,54,15.95
2025-04-09 17:32:19.655788,CRP Square,90,74,55.18
2025-04-09 17:32:29.657388,Jaydev Vihar,12,69,9.42
2025-04-09 17:32:29.659340,Rupali Square,112,40,166.51
2025-04-09 17:32:29.661070,CRP Square,141,79,82.24
2025-04-09 17:32:39.663114,Jaydev Vihar,59,52,41.41
2025-04-09 17:32:39.663114,Rupali Square,34,45,18.46
2025-04-09 17:32:39.663114,CRP Square,119,42,69.25
2025-04-09 17:32:49.669052,Jaydev Vihar,49,27,29.74
2025-04-09 17:32:49.669052,Rupali Square,131,31,110.47
2025-04-09 17:32:49.669052,CRP Square,16,39,29.4
2025-04-09 17:32:59.674942,Jaydev Vihar,54,31,44.59
2025-04-09 17:32:59.676724,Rupali Square,80,67,43.22
2025-04-09 17:32:59.676724,CRP Square,68,42,52.93
2025-04-09 17:33:09.681567,Jaydev Vihar,35,30,32.6
2025-04-09 17:33:09.681567,Rupali Square,11,25,19.96
2025-04-09 17:33:09.681567,CRP Square,83,46,66.93
2025-04-09 17:33:19.687950,Jaydev Vihar,100,50,52.52
2025-04-09 17:33:19.687950,Rupali Square,144,66,116.89
2025-04-09 17:33:19.687950,CRP Square,101,30,115.85
2025-04-09 17:33:29.694107,Jaydev Vihar,21,51,17.3
2025-04-09 17:33:29.787118,Rupali Square,88,24,78.55
2025-04-09 17:33:29.787118,CRP Square,52,42,97.35
2025-04-09 17:33:39.802659,Jaydev Vihar,68,55,58.1
2025-04-09 17:33:39.802659,Rupali Square,138,55,73.58
2025-04-09 17:33:39.802659,CRP Square,64,23,62.92
2025-04-09 17:33:49.808863,Jaydev Vihar,46,55,38.42
2025-04-09 17:33:49.808863,Rupali Square,146,54,146.76
2025-04-09 17:33:49.808863,CRP Square,73,28,49.94
2025-04-09 17:34:00.272424,Jaydev Vihar,100,36,109.77
2025-04-09 17:34:00.272424,Rupali Square,125,52,64.55
2025-04-09 17:34:00.272424,CRP Square,89,75,47.63
2025-04-09 17:34:10.278716,Jaydev Vihar,17,72,19.09
2025-04-09 17:34:10.278716,Rupali Square,54,45,40.53
2025-04-09 17:34:10.278716,CRP Square,90,77,49.83
2025-04-09 17:34:20.307723,Jaydev Vihar,132,31,152.8
2025-04-09 17:34:20.307723,Rupali Square,125,38,66.43
2025-04-09 17:34:20.307723,CRP Square,17,37,33.24
2025-04-09 17:34:30.313751,Jaydev Vihar,66,52,40.1
2025-04-09 17:34:30.313751,Rupali Square,132,80,108.67
2025-04-09 17:34:30.313751,CRP Square,26,40,37.18
2025-04-09 17:34:40.320427,Jaydev Vihar,71,61,43.28
2025-04-09 17:34:40.446068,Rupali Square,37,45,20.12
2025-04-09 17:34:40.447608,CRP Square,93,30,147.34
2025-04-09 17:34:23.027911,Jaydev Vihar,65,60,33.39
2025-04-09 17:34:23.027911,Rupali Square,40,58,33.16
2025-04-09 17:34:23.032173,CRP Square,65,33,33.44
2025-04-09 17:34:33.034229,Jaydev Vihar,105,25,106.76
2025-04-09 17:34:33.056965,Rupali Square,115,44,71.5
2025-04-09 17:34:33.059234,CRP Square,100,37,71.54
2025-04-09 17:34:43.061304,Jaydev Vihar,80,55,75.15
2025-04-09 17:34:43.061304,Rupali Square,98,61,60.53
2025-04-09 17:34:43.061304,CRP Square,90,33,70.67
2025-04-09 17:34:53.066878,Jaydev Vihar,14,28,18.23
2025-04-09 17:34:53.066878,Rupali Square,37,65,23.49
2025-04-09 17:34:53.066878,CRP Square,126,77,250.89
2025-04-09 17:35:03.072317,Jaydev Vihar,39,26,74.75
2025-04-09 17:35:03.072317,Rupali Square,10,34,10.5
2025-04-09 17:35:03.072317,CRP Square,56,61,41.57
2025-04-09 17:35:13.077772,Jaydev Vihar,11,76,7.8
2025-04-09 17:35:13.077772,Rupali Square,104,60,54.05
2025-04-09 17:35:13.081795,CRP Square,105,69,53.01
2025-04-09 17:35:23.084440,Jaydev Vihar,129,72,161.46
2025-04-09 17:35:23.086524,Rupali Square,73,63,60.14
2025-04-09 17:35:23.119169,CRP Square,121,28,62.03
2025-04-09 17:35:33.135089,Jaydev Vihar,33,56,31.2
2025-04-09 17:35:33.135089,Rupali Square,146,40,188.14
2025-04-09 17:35:33.167094,CRP Square,144,56,82.29
2025-04-09 17:35:43.175713,Jaydev Vihar,49,42,44.12
2025-04-09 17:35:43.207056,Rupali Square,67,63,34.53
2025-04-09 17:35:43.207056,CRP Square,90,37,164.08
2025-04-09 17:35:53.220315,Jaydev Vihar,86,23,87.15
2025-04-09 17:35:53.298746,Rupali Square,108,76,71.95
2025-04-09 17:35:53.311442,CRP Square,144,53,142.88
2025-04-09 17:36:03.416531,Jaydev Vihar,54,44,32.88
2025-04-09 17:36:03.416531,Rupali Square,21,66,30.99
2025-04-09 17:36:03.416531,CRP Square,143,48,102.03
2025-04-09 17:36:13.422340,Jaydev Vihar,61,60,60.0
2025-04-09 17:36:13.425186,Rupali Square,130,46,81.24
2025-04-09 17:36:13.425186,CRP Square,73,68,74.65
2025-04-09 17:36:23.428673,Jaydev Vihar,48,64,75.7
2025-04-09 17:36:23.428673,Rupali Square,50,54,35.95
2025-04-09 17:36:23.428673,CRP Square,109,44,63.73
2025-04-09 17:36:33.434334,Jaydev Vihar,26,72,14.55
2025-04-09 17:36:33.436897,Rupali Square,122,58,78.69
2025-04-09 17:36:33.436897,CRP Square,150,57,96.24
2025-04-09 17:36:43.440514,Jaydev Vihar,104,60,140.38
2025-04-09 17:36:43.440514,Rupali Square,86,76,53.9
2025-04-09 17:36:43.444874,CRP Square,68,34,41.32
2025-04-09 17:36:53.447818,Jaydev Vihar,134,78,111.79
2025-04-09 17:36:53.447818,Rupali Square,71,23,60.97
2025-04-09 17:36:53.447818,CRP Square,104,59,68.14
2025-04-09 17:37:03.454476,Jaydev Vihar,138,56,235.59
2025-04-09 17:37:03.456713,Rupali Square,103,61,56.44
2025-04-09 17:37:03.458221,CRP Square,70,37,118.54
2025-04-09 17:37:13.459922,Jaydev Vihar,146,41,165.43
2025-04-09 17:37:13.459922,Rupali Square,108,24,55.86
2025-04-09 17:37:13.459922,CRP Square,18,30,15.37
2025-04-09 17:37:23.466178,Jaydev Vihar,73,75,52.52
2025-04-09 17:37:23.466178,Rupali Square,138,27,188.33
2025-04-09 17:37:23.466178,CRP Square,147,49,220.84
2025-04-09 17:37:33.494300,Jaydev Vihar,51,51,26.95
2025-04-09 17:37:33.511271,Rupali Square,132,34,76.17
2025-04-09 17:37:33.517547,CRP Square,80,22,95.4
2025-04-09 17:37:43.519416,Jaydev Vihar,141,74,111.24
2025-04-09 17:37:43.756214,Rupali Square,84,39,142.92
2025-04-09 17:37:43.758889,CRP Square,39,29,21.86
2025-04-09 17:37:53.760825,Jaydev Vihar,66,74,35.87
2025-04-09 17:37:53.760825,Rupali Square,77,60,52.28
2025-04-09 17:37:53.760825,CRP Square,74,47,43.93
2025-04-09 17:38:03.817667,Jaydev Vihar,148,76,211.79
2025-04-09 17:38:03.817667,Rupali Square,100,35,75.82
2025-04-09 17:38:03.817667,CRP Square,28,42,25.64
2025-04-09 17:38:13.823565,Jaydev Vihar,40,43,21.99
2025-04-09 17:38:13.823565,Rupali Square,20,48,23.3
2025-04-09 17:38:13.823565,CRP Square,107,57,96.33
2025-04-09 17:38:23.829857,Jaydev Vihar,54,25,27.8
2025-04-09 17:38:23.832003,Rupali Square,144,40,86.22
2025-04-09 17:38:23.834676,CRP Square,99,72,82.83
2025-04-09 17:38:33.869258,Jaydev Vihar,68,66,45.92
2025-04-09 17:38:33.869258,Rupali Square,74,40,43.58
2025-04-09 17:38:33.903354,CRP Square,119,59,108.46
2025-04-09 17:38:43.904566,Jaydev Vihar,128,25,89.27
2025-04-09 17:38:43.907359,Rupali Square,113,38,72.55
2025-04-09 17:38:43.907438,CRP Square,108,22,55.08
2025-04-09 17:38:53.993836,Jaydev Vihar,143,33,214.95
2025-04-09 17:38:54.040803,Rupali Square,11,41,11.27
2025-04-09 17:38:54.040803,CRP Square,39,63,24.16
2025-04-09 17:39:04.118148,Jaydev Vihar,137,63,99.26
2025-04-09 17:39:04.180745,Rupali Square,117,69,74.62
2025-04-09 17:39:04.301207,CRP Square,131,31,155.11
2025-04-09 17:39:14.303766,Jaydev Vihar,114,26,115.44
2025-04-09 17:39:14.357318,Rupali Square,61,55,48.47
2025-04-09 17:39:14.420812,CRP Square,25,75,14.65
2025-04-09 17:39:24.421852,Jaydev Vihar,91,24,107.62
2025-04-09 17:39:24.424022,Rupali Square,62,77,96.24
2025-04-09 17:39:24.426258,CRP Square,111,32,77.74
2025-04-09 17:39:34.427814,Jaydev Vihar,142,31,192.24
2025-04-09 17:39:34.427814,Rupali Square,32,40,23.12
2025-04-09 17:39:34.474774,CRP Square,13,37,8.31
2025-04-09 17:39:44.484079,Jaydev Vihar,150,33,144.28
2025-04-09 17:39:44.531040,Rupali Square,67,22,52.15
2025-04-09 17:39:44.531040,CRP Square,98,35,62.15
2025-04-09 17:39:54.542258,Jaydev Vihar,71,26,57.08
2025-04-09 17:39:54.544849,Rupali Square,79,68,86.63
2025-04-09 17:39:54.546803,CRP Square,42,72,29.98
2025-04-09 17:40:04.548779,Jaydev Vihar,76,20,45.96
2025-04-09 17:40:04.548779,Rupali Square,108,39,60.95
2025-04-09 17:40:04.548779,CRP Square,75,72,53.43
2025-04-09 17:40:14.554952,Jaydev Vihar,70,46,38.06
2025-04-09 17:40:14.554952,Rupali Square,128,38,88.48
2025-04-09 17:40:14.554952,CRP Square,57,50,38.8
2025-04-09 17:40:24.561732,Jaydev Vihar,143,36,265.97
2025-04-09 17:40:24.564072,Rupali Square,108,30,116.9
2025-04-09 17:40:24.595808,CRP Square,51,78,59.7
2025-04-09 17:40:34.640227,Jaydev Vihar,139,38,248.23
2025-04-09 17:40:34.642551,Rupali Square,60,68,92.29
2025-04-09 17:40:34.643984,CRP Square,135,30,129.6
2025-04-09 17:40:44.686013,Jaydev Vihar,109,37,170.91
2025-04-09 17:40:44.704450,Rupali Square,56,61,80.78
2025-04-09 17:40:44.704450,CRP Square,42,69,22.92
2025-04-09 17:40:54.721821,Jaydev Vihar,79,46,117.27
2025-04-09 17:40:54.723847,Rupali Square,56,62,33.96
2025-04-09 17:40:54.741565,CRP Square,149,59,268.36
2025-04-09 17:41:04.752226,Jaydev Vihar,56,46,34.88
2025-04-09 17:41:04.752226,Rupali Square,140,47,77.31
2025-04-09 17:41:04.800612,CRP Square,109,29,107.25
2025-04-09 17:41:14.809029,Jaydev Vihar,114,77,59.02
2025-04-09 17:41:14.887249,Rupali Square,53,75,90.44
2025-04-09 17:41:14.887249,CRP Square,92,47,73.33
2025-04-09 17:41:24.900487,Jaydev Vihar,67,48,64.06
2025-04-09 17:41:24.900487,Rupali Square,61,74,51.29
2025-04-09 17:41:24.945165,CRP Square,141,22,92.45
2025-04-09 17:41:34.948545,Jaydev Vihar,124,79,246.52
2025-04-09 17:41:35.102043,Rupali Square,13,28,20.95
2025-04-09 17:41:35.102927,CRP Square,80,62,45.45
2025-04-09 17:41:45.120672,Jaydev Vihar,18,46,10.48
2025-04-09 17:41:45.120672,Rupali Square,93,53,65.65
2025-04-09 17:41:45.120672,CRP Square,77,46,50.83
2025-04-09 17:41:55.126443,Jaydev Vihar,102,78,159.28
2025-04-09 17:41:55.126443,Rupali Square,109,32,88.28
2025-04-09 17:41:55.157788,CRP Square,57,35,79.76
2025-04-09 17:42:05.168068,Jaydev Vihar,128,79,72.57
2025-04-09 17:42:05.230652,Rupali Square,131,39,129.9
2025-04-09 17:42:05.230652,CRP Square,76,35,48.92
2025-04-09 17:42:15.341224,Jaydev Vihar,41,80,46.05
2025-04-09 17:42:15.341224,Rupali Square,101,46,61.61
2025-04-09 17:42:15.341224,CRP Square,129,77,90.49
2025-04-09 17:42:25.347354,Jaydev Vihar,102,23,108.31
2025-04-09 17:42:25.350071,Rupali Square,132,40,225.93
2025-04-09 17:42:25.352236,CRP Square,56,56,94.31
2025-04-09 17:42:35.354882,Jaydev Vihar,78,49,45.24
2025-04-09 17:42:35.354882,Rupali Square,18,64,12.6
2025-04-09 17:42:35.354882,CRP Square,56,33,33.99
2025-04-09 17:42:45.362072,Jaydev Vihar,87,41,93.49
2025-04-09 17:42:45.362072,Rupali Square,60,75,35.33
2025-04-09 17:42:45.366060,CRP Square,106,53,94.88
2025-04-09 17:42:55.369005,Jaydev Vihar,47,25,26.74
2025-04-09 17:42:55.371573,Rupali Square,132,36,100.84
2025-04-09 17:42:55.373514,CRP Square,82,35,43.63
2025-04-09 17:43:05.375786,Jaydev Vihar,33,50,53.48
2025-04-09 17:43:05.378414,Rupali Square,31,68,15.89
2025-04-09 17:43:05.378913,CRP Square,86,42,65.5
2025-04-09 17:43:15.384268,Jaydev Vihar,79,53,58.07
2025-04-09 17:43:15.384268,Rupali Square,130,45,207.09
2025-04-09 17:43:15.384268,CRP Square,102,21,82.43
2025-04-09 17:43:25.390305,Jaydev Vihar,99,75,175.66
2025-04-09 17:43:25.390305,Rupali Square,19,64,10.15
2025-04-09 17:43:25.396056,CRP Square,124,60,89.38
2025-04-09 17:43:35.472291,Jaydev Vihar,91,72,100.77
2025-04-09 17:43:35.474572,Rupali Square,124,46,71.75
2025-04-09 17:43:35.474572,CRP Square,112,27,88.99
2025-04-09 17:43:45.478829,Jaydev Vihar,26,70,14.19
2025-04-09 17:43:45.541725,Rupali Square,11,40,10.29
2025-04-09 17:43:45.541725,CRP Square,111,51,116.13
2025-04-09 17:43:55.569496,Jaydev Vihar,89,59,94.92
2025-04-09 17:43:55.569496,Rupali Square,50,22,32.15
2025-04-09 17:43:55.569496,CRP Square,102,31,59.74
2025-04-09 17:44:05.575531,Jaydev Vihar,131,41,69.3
2025-04-09 17:44:05.575531,Rupali Square,84,73,53.49
2025-04-09 17:44:05.575531,CRP Square,106,56,62.0
2025-04-09 17:44:15.581646,Jaydev Vihar,53,71,103.68
2025-04-09 17:44:15.581646,Rupali Square,115,54,83.53
2025-04-09 17:44:15.619762,CRP Square,82,23,93.44
2025-04-09 17:44:25.621900,Jaydev Vihar,110,28,172.87
2025-04-09 17:44:25.621900,Rupali Square,117,52,128.53
2025-04-09 17:44:25.626128,CRP Square,44,63,66.98
2025-04-09 17:44:35.628259,Jaydev Vihar,145,78,284.31
2025-04-09 17:44:35.655917,Rupali Square,102,28,115.98
2025-04-09 17:44:35.657826,CRP Square,84,26,97.16
2025-04-09 17:44:45.659857,Jaydev Vihar,10,24,8.77
2025-04-09 17:44:45.662483,Rupali Square,145,53,131.17
2025-04-09 17:44:45.664275,CRP Square,12,22,6.23
2025-04-09 17:44:55.666397,Jaydev Vihar,114,39,173.96
2025-04-09 17:44:55.668295,Rupali Square,80,51,69.38
2025-04-09 17:44:55.669871,CRP Square,87,65,45.35
2025-04-09 17:45:05.671789,Jaydev Vihar,92,34,49.62
2025-04-09 17:45:05.671789,Rupali Square,50,25,61.31
2025-04-09 17:45:05.737406,CRP Square,79,73,96.6
2025-04-09 17:45:15.745938,Jaydev Vihar,112,69,182.31
2025-04-09 17:45:15.745938,Rupali Square,145,70,104.11
2025-04-09 17:45:15.745938,CRP Square,142,62,158.11
2025-04-09 17:45:25.777907,Jaydev Vihar,41,35,26.49
2025-04-09 17:45:25.780282,Rupali Square,75,54,39.11
2025-04-09 17:45:25.782143,CRP Square,90,60,84.55
2025-04-09 17:45:35.784686,Jaydev Vihar,137,51,140.95
2025-04-09 17:45:35.784686,Rupali Square,78,68,96.14
2025-04-09 17:45:35.784686,CRP Square,73,68,36.75
2025-04-09 17:45:45.790483,Jaydev Vihar,26,44,26.69
2025-04-09 17:45:46.533204,Rupali Square,144,73,76.68
2025-04-09 17:45:46.535164,CRP Square,62,56,56.38
2025-04-09 17:45:56.537255,Jaydev Vihar,66,31,123.2
2025-04-09 17:45:56.538765,Rupali Square,21,48,12.25
2025-04-09 17:45:56.538765,CRP Square,36,47,20.32
2025-04-09 17:46:06.543113,Jaydev Vihar,114,39,72.24
2025-04-09 17:46:06.543113,Rupali Square,100,65,67.52
2025-04-09 17:46:06.543113,CRP Square,46,61,41.11
2025-04-09 17:46:16.548861,Jaydev Vihar,89,75,104.63
2025-04-09 17:46:16.549818,Rupali Square,93,70,109.26
2025-04-09 17:46:16.551311,CRP Square,70,61,107.38
2025-04-09 17:46:26.552581,Jaydev Vihar,75,35,43.09
2025-04-09 17:46:26.763755,Rupali Square,114,51,176.9
2025-04-09 17:46:26.765495,CRP Square,115,30,221.92
2025-04-09 17:46:36.767231,Jaydev Vihar,85,24,54.8
2025-04-09 17:46:36.767231,Rupali Square,34,30,34.9
2025-04-09 17:46:36.767231,CRP Square,95,76,53.9
2025-04-09 17:46:46.773126,Jaydev Vihar,123,66,110.56
2025-04-09 17:46:46.773126,Rupali Square,116,71,81.37
2025-04-09 17:46:46.773126,CRP Square,20,71,13.36
2025-04-09 17:46:56.779136,Jaydev Vihar,94,46,61.69
2025-04-09 17:46:56.781519,Rupali Square,90,37,113.04
2025-04-09 17:46:56.781519,CRP Square,121,76,214.31
2025-04-09 17:47:06.815821,Jaydev Vihar,11,28,16.01
2025-04-09 17:47:06.818695,Rupali Square,71,80,50.44
2025-04-09 17:47:06.820209,CRP Square,82,51,85.29
2025-04-09 17:47:16.822896,Jaydev Vihar,80,21,116.1
2025-04-09 17:47:16.822896,Rupali Square,114,75,106.42
2025-04-09 17:47:16.822896,CRP Square,39,45,20.45
2025-04-09 17:47:26.828934,Jaydev Vihar,50,26,39.82
2025-04-09 17:47:27.203991,Rupali Square,53,62,33.95
2025-04-09 17:47:27.203991,CRP Square,103,42,99.64
2025-04-09 17:47:37.242070,Jaydev Vihar,90,50,103.2
2025-04-09 17:47:37.244390,Rupali Square,140,73,70.78
2025-04-09 17:47:37.244390,CRP Square,90,67,47.65
2025-04-09 17:47:47.248006,Jaydev Vihar,58,57,73.81
2025-04-09 17:47:49.033478,Rupali Square,37,29,23.8
2025-04-09 17:47:49.035863,CRP Square,69,36,76.88
2025-04-09 17:47:59.037873,Jaydev Vihar,110,62,119.02
2025-04-09 17:47:59.037873,Rupali Square,128,26,102.83
2025-04-09 17:47:59.037873,CRP Square,148,60,175.68
2025-04-09 17:48:09.096148,Jaydev Vihar,144,69,77.78
2025-04-09 17:48:09.096148,Rupali Square,63,79,36.71
2025-04-09 17:48:09.096148,CRP Square,78,34,61.74
2025-04-09 17:48:19.102880,Jaydev Vihar,127,78,64.28
2025-04-09 17:48:19.102880,Rupali Square,150,68,253.61
2025-04-09 17:48:19.102880,CRP Square,148,22,83.35
2025-04-09 17:48:29.109038,Jaydev Vihar,109,71,202.61
2025-04-09 17:48:29.111139,Rupali Square,79,28,47.68
2025-04-09 17:48:29.113001,CRP Square,130,34,115.68
2025-04-09 17:48:39.115525,Jaydev Vihar,64,54,35.83
2025-04-09 17:48:39.117948,Rupali Square,58,26,38.71
2025-04-09 17:48:39.117948,CRP Square,17,35,14.03
2025-04-09 17:48:49.121540,Jaydev Vihar,84,66,88.62
2025-04-09 17:48:49.123579,Rupali Square,15,75,22.73
2025-04-09 17:48:49.124995,CRP Square,63,72,40.16
2025-04-09 17:48:59.130672,Jaydev Vihar,27,59,20.12
2025-04-09 17:48:59.130672,Rupali Square,15,67,11.29
2025-04-09 17:48:59.130672,CRP Square,134,42,90.6
2025-04-09 17:49:09.137167,Jaydev Vihar,13,25,21.42
2025-04-09 17:49:10.432327,Rupali Square,27,24,23.59
2025-04-09 17:49:10.708846,CRP Square,90,61,90.97
2025-04-09 17:49:20.710881,Jaydev Vihar,84,43,48.85
2025-04-09 17:49:20.710881,Rupali Square,92,51,91.03
2025-04-09 17:49:20.710881,CRP Square,120,42,125.78
2025-04-09 17:49:30.716804,Jaydev Vihar,79,66,82.86
2025-04-09 17:49:30.716804,Rupali Square,107,65,55.92
2025-04-09 17:49:30.716804,CRP Square,45,35,38.89
2025-04-09 17:49:40.723180,Jaydev Vihar,135,58,95.97
2025-04-09 17:49:40.723180,Rupali Square,85,59,94.73
2025-04-09 17:49:40.755244,CRP Square,118,49,82.14
2025-04-09 17:49:50.767435,Jaydev Vihar,109,27,87.06
2025-04-09 17:49:50.879949,Rupali Square,87,26,49.85
2025-04-09 17:49:50.879949,CRP Square,143,49,166.88
2025-04-09 17:50:00.884353,Jaydev Vihar,85,67,72.7
2025-04-09 17:50:00.884353,Rupali Square,44,25,68.75
2025-04-09 17:50:00.903385,CRP Square,149,76,102.5
2025-04-09 17:50:10.920447,Jaydev Vihar,132,56,241.01
2025-04-09 17:50:10.920447,Rupali Square,131,55,88.96
2025-04-09 17:50:10.923494,CRP Square,39,40,24.17
2025-04-09 17:50:20.926448,Jaydev Vihar,90,77,95.76
2025-04-09 17:50:20.928369,Rupali Square,57,36,56.99
